RevisionID:,0106.0036.0012.0002.0022
File Name:,HC900-C75S Rev 7.2x : WEB_SIS_241224 *
Controller Name,WEBSIS
Title:,
Author:,
Created Date:,2/14/2005 7:38:48 AM
Modified Date:,12/24/2024 5:25:30 AM

Report Title:,Modbus Signal Tags and Variables Report [Process & Safety]

Hex Addr,Dec Addr,Tag Name,Description,Type,#,Data Type,EU,Decimal Places,Tag Type,'On' Label,'Off' Label,Initial/Source
0x22EA,8939,PZIT-W201C_R,Alarm Reset,Signal Tag,374,float 32, , ,Digital,ON,OFF,Variable #:268
0x22EC,8941,PZIT-W201C_MOS1,,Signal Tag,375,float 32, , ,Digital,ON,OFF,Variable #:270
0x22EE,8943,PZIT-W202C_CH,,Signal Tag,376,float 32,,0,Analog, , ,Block 1618  Output 1
0x22F0,8945,PZIT-W202C_CH_F,Channel Fail,Signal Tag,377,float 32, , ,Digital,ON,OFF,Block 1632  Output 1
0x22F2,8947,PZIT-W202C_D_F,Discrepancy Fail,Signal Tag,378,float 32, , ,Digital,ON,OFF,Block 1637  Output 1
0x22F4,8949,PZIT-W202C_FO,First Out,Signal Tag,379,float 32, , ,Digital,ON,OFF,Block 1641  Output 1
0x22F6,8951,PZIT-W202C_STO,Startup Override,Signal Tag,380,float 32, , ,Digital,ON,OFF,Block 1640  Output 1
0x22F8,8953,PZIT-W202C_HH,Alarm High High,Signal Tag,381,float 32, , ,Digital,ON,OFF,Block 1625  Output 1
0x22FA,8955,PZIT-W202C_LL,Alarm Low Low,Signal Tag,382,float 32, , ,Digital,ON,OFF,Block 1629  Output 1
0x22FC,8957,PZIT-W202C_RAW,,Signal Tag,383,float 32,barg,3,Analog, , ,Block 1617  Output 6
0x22FE,8959,PZIT-W202C_V,Analog Value,Signal Tag,384,float 32,,0,Analog, , ,Variable #:279
0x2300,8961,PZIT-W202C_F,,Signal Tag,385,float 32, , ,Digital,ON,OFF,Block 1630  Output 1
0x2302,8963,PZIT-W202C_R,Alarm Reset,Signal Tag,386,float 32, , ,Digital,ON,OFF,Variable #:273
0x2304,8965,PZIT-W202C_MOS1,,Signal Tag,387,float 32, , ,Digital,ON,OFF,Variable #:271
0x2306,8967,PZIT-W203C_CH,,Signal Tag,388,float 32,,0,Analog, , ,Block 1643  Output 1
0x2308,8969,PZIT-W203C_CH_F,Channel Fail,Signal Tag,389,float 32, , ,Digital,ON,OFF,Block 1657  Output 1
0x230A,8971,PZIT-W203C_D_F,Discrepancy Fail,Signal Tag,390,float 32, , ,Digital,ON,OFF,Block 1662  Output 1
0x230C,8973,PZIT-W203C_FO,First Out,Signal Tag,391,float 32, , ,Digital,ON,OFF,Block 1666  Output 1
0x230E,8975,PZIT-W203C_STO,Startup Override,Signal Tag,392,float 32, , ,Digital,ON,OFF,Block 1665  Output 1
0x2310,8977,PZIT-W203C_HH,Alarm High High,Signal Tag,393,float 32, , ,Digital,ON,OFF,Block 1650  Output 1
0x2312,8979,PZIT-W203C_LL,Alarm Low Low,Signal Tag,394,float 32, , ,Digital,ON,OFF,Block 1654  Output 1
0x2314,8981,PZIT-W203C_RAW,,Signal Tag,395,float 32,barg,3,Analog, , ,Block 1642  Output 6
0x2316,8983,PZIT-W203C_V,Analog Value,Signal Tag,396,float 32,,0,Analog, , ,Variable #:280
0x2318,8985,PZIT-W203C_F,,Signal Tag,397,float 32, , ,Digital,ON,OFF,Block 1655  Output 1
0x231A,8987,PZIT-W203C_R,Alarm Reset,Signal Tag,398,float 32, , ,Digital,ON,OFF,Variable #:286
0x231C,8989,PZIT-W203C_MOS1,,Signal Tag,399,float 32, , ,Digital,ON,OFF,Variable #:288
0x231E,8991,PZIT-W208C_CH,,Signal Tag,400,float 32,,0,Analog, , ,Block 1668  Output 1
0x2320,8993,PZIT-W208C_CH_F,Channel Fail,Signal Tag,401,float 32, , ,Digital,ON,OFF,Block 1682  Output 1
0x2322,8995,PZIT-W208C_D_F,Discrepancy Fail,Signal Tag,402,float 32, , ,Digital,ON,OFF,Block 1687  Output 1
0x2324,8997,PZIT-W208C_FO,First Out,Signal Tag,403,float 32, , ,Digital,ON,OFF,Block 3655  Output 1
0x2326,8999,PZIT-W208C_STO,Startup Override,Signal Tag,404,float 32, , ,Digital,ON,OFF,Block 1690  Output 1
0x2328,9001,PZIT-W208C_HH,Alarm High High,Signal Tag,405,float 32, , ,Digital,ON,OFF,Block 1675  Output 1
0x232A,9003,PZIT-W208C_LL,Alarm Low Low,Signal Tag,406,float 32, , ,Digital,ON,OFF,Block 1679  Output 1
0x232C,9005,PZIT-W208C_RAW,,Signal Tag,407,float 32,barg,3,Analog, , ,Block 1667  Output 6
0x232E,9007,PZIT-W208C_V,Analog Value,Signal Tag,408,float 32,,0,Analog, , ,Variable #:289
0x2330,9009,PZIT-W208C_F,,Signal Tag,409,float 32, , ,Digital,ON,OFF,Block 1680  Output 1
0x2332,9011,PZIT-W208C_R,Alarm Reset,Signal Tag,410,float 32, , ,Digital,ON,OFF,Variable #:295
0x2334,9013,PZIT-W208C_MOS1,,Signal Tag,411,float 32, , ,Digital,ON,OFF,Variable #:297
0x2336,9015,PZIT-W207C_CH,,Signal Tag,412,float 32,,0,Analog, , ,Block 1693  Output 1
0x2338,9017,PZIT-W207C_CH_F,Channel Fail,Signal Tag,413,float 32, , ,Digital,ON,OFF,Block 1707  Output 1
0x233A,9019,PZIT-W207C_D_F,Discrepancy Fail,Signal Tag,414,float 32, , ,Digital,ON,OFF,Block 1712  Output 1
0x233C,9021,PZIT-W207C_FO,First Out,Signal Tag,415,float 32, , ,Digital,ON,OFF,Block 3660  Output 1
0x233E,9023,PZIT-W207C_STO,Startup Override,Signal Tag,416,float 32, , ,Digital,ON,OFF,Block 1715  Output 1
0x2340,9025,PZIT-W207C_HH,Alarm High High,Signal Tag,417,float 32, , ,Digital,ON,OFF,Block 1700  Output 1
0x2342,9027,PZIT-W207C_LL,Alarm Low Low,Signal Tag,418,float 32, , ,Digital,ON,OFF,Block 1704  Output 1
0x2344,9029,PZIT-W207C_RAW,,Signal Tag,419,float 32,barg,3,Analog, , ,Block 1692  Output 6
0x2346,9031,PZIT-W207C_V,Analog Value,Signal Tag,420,float 32,,0,Analog, , ,Variable #:298
0x2348,9033,PZIT-W207C_F,,Signal Tag,421,float 32, , ,Digital,ON,OFF,Block 1705  Output 1
0x234A,9035,PZIT-W207C_R,Alarm Reset,Signal Tag,422,float 32, , ,Digital,ON,OFF,Variable #:304
0x234C,9037,PZIT-W207C_MOS1,,Signal Tag,423,float 32, , ,Digital,ON,OFF,Variable #:306
0x234E,9039,LZIT-605B_CH,,Signal Tag,424,float 32,,0,Analog, , ,Block 1718  Output 1
0x2350,9041,LZIT-605B_CH_F,Channel Fail,Signal Tag,425,float 32, , ,Digital,ON,OFF,Block 1732  Output 1
0x2352,9043,LZIT-605B_D_F,Discrepancy Fail,Signal Tag,426,float 32, , ,Digital,ON,OFF,Block 1737  Output 1
0x2354,9045,LZIT-605B_FO,First Out,Signal Tag,427,float 32, , ,Digital,ON,OFF,Block 1741  Output 1
0x2356,9047,LZIT-605B_STO,Startup Override,Signal Tag,428,float 32, , ,Digital,ON,OFF,Block 1740  Output 1
0x2358,9049,LZIT-605B_HH,Alarm High High,Signal Tag,429,float 32, , ,Digital,ON,OFF,Block 1725  Output 1
0x235A,9051,LZIT-605B_LL,Alarm Low Low,Signal Tag,430,float 32, , ,Digital,ON,OFF,Block 1729  Output 1
0x235C,9053,LZIT-605B_RAW,,Signal Tag,431,float 32,mm,3,Analog, , ,Block 1717  Output 6
0x235E,9055,LZIT-605B_V,Analog Value,Signal Tag,432,float 32,,0,Analog, , ,Variable #:307
0x2360,9057,LZIT-605B_F,,Signal Tag,433,float 32, , ,Digital,ON,OFF,Block 1730  Output 1
0x2362,9059,LZIT-605B_R,Alarm Reset,Signal Tag,434,float 32, , ,Digital,ON,OFF,Variable #:313
0x2364,9061,LZIT-605B_MOS1,,Signal Tag,435,float 32, , ,Digital,ON,OFF,Variable #:315
0x2366,9063,LZIT-605B_D_F1,Vote Discrepancy,Signal Tag,436,float 32, , ,Digital,ON,OFF,Block 1743  Output 1
0x2368,9065,PZIT-219-2_CH,,Signal Tag,437,float 32,,0,Analog, , ,Block 1745  Output 1
0x236A,9067,PZIT-219-2_CH_F,Channel Fail,Signal Tag,438,float 32, , ,Digital,ON,OFF,Block 1759  Output 1
0x236C,9069,PZIT-219-2_D_F,Discrepancy Fail,Signal Tag,439,float 32, , ,Digital,ON,OFF,Block 1764  Output 1
0x236E,9071,PZIT-219-2_FO,First Out,Signal Tag,440,float 32, , ,Digital,ON,OFF,Block 1768  Output 1
0x2370,9073,PZIT-219-2_STO,Startup Override,Signal Tag,441,float 32, , ,Digital,ON,OFF,Block 1767  Output 1
0x2372,9075,PZIT-219-2_HH,Alarm High High,Signal Tag,442,float 32, , ,Digital,ON,OFF,Block 1752  Output 1
0x2374,9077,PZIT-219-2_LL,Alarm Low Low,Signal Tag,443,float 32, , ,Digital,ON,OFF,Block 1756  Output 1
0x2376,9079,PZIT-219-2_RAW,,Signal Tag,444,float 32,barg,3,Analog, , ,Block 1744  Output 6
0x2378,9081,PZIT-219-2_V,Analog Value,Signal Tag,445,float 32,,0,Analog, , ,Variable #:316
0x237A,9083,PZIT-219-2_F,,Signal Tag,446,float 32, , ,Digital,ON,OFF,Block 1757  Output 1
0x237C,9085,PZIT-219-2_R,Alarm Reset,Signal Tag,447,float 32, , ,Digital,ON,OFF,Variable #:322
0x237E,9087,PZIT-219-2_MOS1,,Signal Tag,448,float 32, , ,Digital,ON,OFF,Variable #:324
0x2380,9089,PZIT-219-2_D_F1,Vote Discrepancy,Signal Tag,449,float 32, , ,Digital,ON,OFF,Block 1770  Output 1
0x2382,9091,PZIT-230-2_CH,,Signal Tag,450,float 32,,0,Analog, , ,Block 1772  Output 1
0x2384,9093,PZIT-230-2_CH_F,Channel Fail,Signal Tag,451,float 32, , ,Digital,ON,OFF,Block 1786  Output 1
0x2386,9095,PZIT-230-2_D_F,Discrepancy Fail,Signal Tag,452,float 32, , ,Digital,ON,OFF,Block 1791  Output 1
0x2388,9097,PZIT-230-2_FO,First Out,Signal Tag,453,float 32, , ,Digital,ON,OFF,Block 1795  Output 1
0x238A,9099,PZIT-230-2_STO,Startup Override,Signal Tag,454,float 32, , ,Digital,ON,OFF,Block 1794  Output 1
0x238C,9101,PZIT-230-2_HH,Alarm High High,Signal Tag,455,float 32, , ,Digital,ON,OFF,Block 1779  Output 1
0x238E,9103,PZIT-230-2_LL,Alarm Low Low,Signal Tag,456,float 32, , ,Digital,ON,OFF,Block 1783  Output 1
0x2390,9105,PZIT-230-2_RAW,,Signal Tag,457,float 32,barg,3,Analog, , ,Block 1771  Output 6
0x2392,9107,PZIT-230-2_V,Analog Value,Signal Tag,458,float 32,,0,Analog, , ,Variable #:325
0x2394,9109,PZIT-230-2_F,,Signal Tag,459,float 32, , ,Digital,ON,OFF,Block 1784  Output 1
0x2396,9111,PZIT-230-2_R,Alarm Reset,Signal Tag,460,float 32, , ,Digital,ON,OFF,Variable #:331
0x2398,9113,PZIT-230-2_MOS1,,Signal Tag,461,float 32, , ,Digital,ON,OFF,Variable #:333
0x239A,9115,PZIT-230-2_D_F1,Vote Discrepancy,Signal Tag,462,float 32, , ,Digital,ON,OFF,Block 1797  Output 1
0x239C,9117,PZIT-229B_CH,,Signal Tag,463,float 32,,0,Analog, , ,Block 1799  Output 1
0x239E,9119,PZIT-229B_CH_F,Channel Fail,Signal Tag,464,float 32, , ,Digital,ON,OFF,Block 1813  Output 1
0x23A0,9121,PZIT-229B_D_F,Discrepancy Fail,Signal Tag,465,float 32, , ,Digital,ON,OFF,Block 1818  Output 1
0x23A2,9123,PZIT-229B_FO,First Out,Signal Tag,466,float 32, , ,Digital,ON,OFF,Block 3710  Output 1
0x23A4,9125,PZIT-229B_STO,Startup Override,Signal Tag,467,float 32, , ,Digital,ON,OFF,Block 1821  Output 1
0x23A6,9127,PZIT-229B_HH,Alarm High High,Signal Tag,468,float 32, , ,Digital,ON,OFF,Block 1806  Output 1
0x23A8,9129,PZIT-229B_LL,Alarm Low Low,Signal Tag,469,float 32, , ,Digital,ON,OFF,Block 1810  Output 1
0x23AA,9131,PZIT-229B_RAW,,Signal Tag,470,float 32,barg,3,Analog, , ,Block 1798  Output 6
0x23AC,9133,PZIT-229B_V,Analog Value,Signal Tag,471,float 32,,0,Analog, , ,Variable #:334
0x23AE,9135,PZIT-229B_F,,Signal Tag,472,float 32, , ,Digital,ON,OFF,Block 1811  Output 1
0x23B0,9137,PZIT-229B_R,Alarm Reset,Signal Tag,473,float 32, , ,Digital,ON,OFF,Variable #:340
0x23B2,9139,PZIT-229B_MOS1,,Signal Tag,474,float 32, , ,Digital,ON,OFF,Variable #:342
0x23B4,9141,PZIT-226B_CH,,Signal Tag,475,float 32,,0,Analog, , ,Block 1824  Output 1
0x23B6,9143,PZIT-226B_CH_F,Channel Fail,Signal Tag,476,float 32, , ,Digital,ON,OFF,Block 1838  Output 1
0x23B8,9145,PZIT-226B_D_F,Discrepancy Fail,Signal Tag,477,float 32, , ,Digital,ON,OFF,Block 1843  Output 1
0x23BA,9147,PZIT-226B_FO,First Out,Signal Tag,478,float 32, , ,Digital,ON,OFF,Block 3715  Output 1
0x23BC,9149,PZIT-226B_STO,Startup Override,Signal Tag,479,float 32, , ,Digital,ON,OFF,Block 1846  Output 1
0x23BE,9151,PZIT-226B_HH,Alarm High High,Signal Tag,480,float 32, , ,Digital,ON,OFF,Block 1831  Output 1
0x23C0,9153,PZIT-226B_LL,Alarm Low Low,Signal Tag,481,float 32, , ,Digital,ON,OFF,Block 1835  Output 1
0x23C2,9155,PZIT-226B_RAW,,Signal Tag,482,float 32,barg,3,Analog, , ,Block 1823  Output 6
0x23C4,9157,PZIT-226B_V,Analog Value,Signal Tag,483,float 32,,0,Analog, , ,Variable #:343
0x23C6,9159,PZIT-226B_F,,Signal Tag,484,float 32, , ,Digital,ON,OFF,Block 1836  Output 1
0x23C8,9161,PZIT-226B_R,Alarm Reset,Signal Tag,485,float 32, , ,Digital,ON,OFF,Variable #:349
0x23CA,9163,PZIT-226B_MOS1,,Signal Tag,486,float 32, , ,Digital,ON,OFF,Variable #:351
0x23CC,9165,PZIT-227B_CH,,Signal Tag,487,float 32,,0,Analog, , ,Block 1849  Output 1
0x23CE,9167,PZIT-227B_CH_F,Channel Fail,Signal Tag,488,float 32, , ,Digital,ON,OFF,Block 1863  Output 1
0x23D0,9169,PZIT-227B_D_F,Discrepancy Fail,Signal Tag,489,float 32, , ,Digital,ON,OFF,Block 1868  Output 1
0x23D2,9171,PZIT-227B_FO,First Out,Signal Tag,490,float 32, , ,Digital,ON,OFF,Block 1872  Output 1
0x23D4,9173,PZIT-227B_STO,Startup Override,Signal Tag,491,float 32, , ,Digital,ON,OFF,Block 1871  Output 1
0x23D6,9175,PZIT-227B_HH,Alarm High High,Signal Tag,492,float 32, , ,Digital,ON,OFF,Block 1856  Output 1
0x23D8,9177,PZIT-227B_LL,Alarm Low Low,Signal Tag,493,float 32, , ,Digital,ON,OFF,Block 1860  Output 1
0x23DA,9179,PZIT-227B_RAW,,Signal Tag,494,float 32,barg,3,Analog, , ,Block 1848  Output 6
0x23DC,9181,PZIT-227B_V,Analog Value,Signal Tag,495,float 32,,0,Analog, , ,Variable #:352
0x23DE,9183,PZIT-227B_F,,Signal Tag,496,float 32, , ,Digital,ON,OFF,Block 1861  Output 1
0x23E0,9185,PZIT-227B_R,Alarm Reset,Signal Tag,497,float 32, , ,Digital,ON,OFF,Variable #:358
0x23E2,9187,PZIT-227B_MOS1,,Signal Tag,498,float 32, , ,Digital,ON,OFF,Variable #:360
0x23E4,9189,PZIT-228B_CH,,Signal Tag,499,float 32,,0,Analog, , ,Block 1874  Output 1
0x23E6,9191,PZIT-228B_CH_F,Channel Fail,Signal Tag,500,float 32, , ,Digital,ON,OFF,Block 1888  Output 1
0x23E8,9193,PZIT-228B_D_F,Discrepancy Fail,Signal Tag,501,float 32, , ,Digital,ON,OFF,Block 1893  Output 1
0x23EA,9195,PZIT-228B_FO,First Out,Signal Tag,502,float 32, , ,Digital,ON,OFF,Block 1897  Output 1
0x23EC,9197,PZIT-228B_STO,Startup Override,Signal Tag,503,float 32, , ,Digital,ON,OFF,Block 1896  Output 1
0x23EE,9199,PZIT-228B_HH,Alarm High High,Signal Tag,504,float 32, , ,Digital,ON,OFF,Block 1881  Output 1
0x23F0,9201,PZIT-228B_LL,Alarm Low Low,Signal Tag,505,float 32, , ,Digital,ON,OFF,Block 1885  Output 1
0x23F2,9203,PZIT-228B_RAW,,Signal Tag,506,float 32,barg,3,Analog, , ,Block 1873  Output 6
0x23F4,9205,PZIT-228B_V,Analog Value,Signal Tag,507,float 32,,0,Analog, , ,Variable #:361
0x23F6,9207,PZIT-228B_F,,Signal Tag,508,float 32, , ,Digital,ON,OFF,Block 1886  Output 1
0x23F8,9209,PZIT-228B_R,Alarm Reset,Signal Tag,509,float 32, , ,Digital,ON,OFF,Variable #:367
0x23FA,9211,PZIT-228B_MOS1,,Signal Tag,510,float 32, , ,Digital,ON,OFF,Variable #:369
0x23FC,9213,PZIT-W201D_CH,,Signal Tag,511,float 32,,0,Analog, , ,Block 1899  Output 1
0x23FE,9215,PZIT-W201D_CH_F,Channel Fail,Signal Tag,512,float 32, , ,Digital,ON,OFF,Block 1913  Output 1
0x2400,9217,PZIT-W201D_D_F,Discrepancy Fail,Signal Tag,513,float 32, , ,Digital,ON,OFF,Block 1918  Output 1
0x2402,9219,PZIT-W201D_FO,First Out,Signal Tag,514,float 32, , ,Digital,ON,OFF,Block 1922  Output 1
0x2404,9221,PZIT-W201D_STO,Startup Override,Signal Tag,515,float 32, , ,Digital,ON,OFF,Block 1921  Output 1
0x2406,9223,PZIT-W201D_HH,Alarm High High,Signal Tag,516,float 32, , ,Digital,ON,OFF,Block 1906  Output 1
0x2408,9225,PZIT-W201D_LL,Alarm Low Low,Signal Tag,517,float 32, , ,Digital,ON,OFF,Block 1910  Output 1
0x240A,9227,PZIT-W201D_RAW,,Signal Tag,518,float 32,barg,3,Analog, , ,Block 1898  Output 6
0x240C,9229,PZIT-W201D_V,Analog Value,Signal Tag,519,float 32,,0,Analog, , ,Variable #:370
0x240E,9231,PZIT-W201D_F,,Signal Tag,520,float 32, , ,Digital,ON,OFF,Block 1911  Output 1
0x2410,9233,PZIT-W201D_R,Alarm Reset,Signal Tag,521,float 32, , ,Digital,ON,OFF,Variable #:376
0x2412,9235,PZIT-W201D_MOS1,,Signal Tag,522,float 32, , ,Digital,ON,OFF,Variable #:378
0x2414,9237,PZIT-W202D_CH,,Signal Tag,523,float 32,,0,Analog, , ,Block 1924  Output 1
0x2416,9239,PZIT-W202D_CH_F,Channel Fail,Signal Tag,524,float 32, , ,Digital,ON,OFF,Block 1938  Output 1
0x2418,9241,PZIT-W202D_D_F,Discrepancy Fail,Signal Tag,525,float 32, , ,Digital,ON,OFF,Block 1943  Output 1
0x241A,9243,PZIT-W202D_FO,First Out,Signal Tag,526,float 32, , ,Digital,ON,OFF,Block 1947  Output 1
0x241C,9245,PZIT-W202D_STO,Startup Override,Signal Tag,527,float 32, , ,Digital,ON,OFF,Block 1946  Output 1
0x241E,9247,PZIT-W202D_HH,Alarm High High,Signal Tag,528,float 32, , ,Digital,ON,OFF,Block 1931  Output 1
0x2420,9249,PZIT-W202D_LL,Alarm Low Low,Signal Tag,529,float 32, , ,Digital,ON,OFF,Block 1935  Output 1
0x2422,9251,PZIT-W202D_RAW,,Signal Tag,530,float 32,barg,3,Analog, , ,Block 1923  Output 6
0x2424,9253,PZIT-W202D_V,Analog Value,Signal Tag,531,float 32,,0,Analog, , ,Variable #:387
0x2426,9255,PZIT-W202D_F,,Signal Tag,532,float 32, , ,Digital,ON,OFF,Block 1936  Output 1
0x2428,9257,PZIT-W202D_R,Alarm Reset,Signal Tag,533,float 32, , ,Digital,ON,OFF,Variable #:381
0x242A,9259,PZIT-W202D_MOS1,,Signal Tag,534,float 32, , ,Digital,ON,OFF,Variable #:379
0x242C,9261,PZIT-W203D_CH,,Signal Tag,535,float 32,,0,Analog, , ,Block 1949  Output 1
0x242E,9263,PZIT-W203D_CH_F,Channel Fail,Signal Tag,536,float 32, , ,Digital,ON,OFF,Block 1963  Output 1
0x2430,9265,PZIT-W203D_D_F,Discrepancy Fail,Signal Tag,537,float 32, , ,Digital,ON,OFF,Block 1968  Output 1
0x2432,9267,PZIT-W203D_FO,First Out,Signal Tag,538,float 32, , ,Digital,ON,OFF,Block 1972  Output 1
0x2434,9269,PZIT-W203D_STO,Startup Override,Signal Tag,539,float 32, , ,Digital,ON,OFF,Block 1971  Output 1
0x2436,9271,PZIT-W203D_HH,Alarm High High,Signal Tag,540,float 32, , ,Digital,ON,OFF,Block 1956  Output 1
0x2438,9273,PZIT-W203D_LL,Alarm Low Low,Signal Tag,541,float 32, , ,Digital,ON,OFF,Block 1960  Output 1
0x243A,9275,PZIT-W203D_RAW,,Signal Tag,542,float 32,barg,3,Analog, , ,Block 1948  Output 6
0x243C,9277,PZIT-W203D_V,Analog Value,Signal Tag,543,float 32,,0,Analog, , ,Variable #:388
0x243E,9279,PZIT-W203D_F,,Signal Tag,544,float 32, , ,Digital,ON,OFF,Block 1961  Output 1
0x2440,9281,PZIT-W203D_R,Alarm Reset,Signal Tag,545,float 32, , ,Digital,ON,OFF,Variable #:394
0x2442,9283,PZIT-W203D_MOS1,,Signal Tag,546,float 32, , ,Digital,ON,OFF,Variable #:396
0x2444,9285,PZIT-W208D_CH,,Signal Tag,547,float 32,,0,Analog, , ,Block 1974  Output 1
0x2446,9287,PZIT-W208D_CH_F,Channel Fail,Signal Tag,548,float 32, , ,Digital,ON,OFF,Block 1988  Output 1
0x2448,9289,PZIT-W208D_D_F,Discrepancy Fail,Signal Tag,549,float 32, , ,Digital,ON,OFF,Block 1993  Output 1
0x244A,9291,PZIT-W208D_FO,First Out,Signal Tag,550,float 32, , ,Digital,ON,OFF,Block 3670  Output 1
0x244C,9293,PZIT-W208D_STO,Startup Override,Signal Tag,551,float 32, , ,Digital,ON,OFF,Block 1996  Output 1
0x244E,9295,PZIT-W208D_HH,Alarm High High,Signal Tag,552,float 32, , ,Digital,ON,OFF,Block 1981  Output 1
0x2450,9297,PZIT-W208D_LL,Alarm Low Low,Signal Tag,553,float 32, , ,Digital,ON,OFF,Block 1985  Output 1
0x2452,9299,PZIT-W208D_RAW,,Signal Tag,554,float 32,barg,3,Analog, , ,Block 1973  Output 6
0x2454,9301,PZIT-W208D_V,Analog Value,Signal Tag,555,float 32,,0,Analog, , ,Variable #:397
0x2456,9303,PZIT-W208D_F,,Signal Tag,556,float 32, , ,Digital,ON,OFF,Block 1986  Output 1
0x2458,9305,PZIT-W208D_R,Alarm Reset,Signal Tag,557,float 32, , ,Digital,ON,OFF,Variable #:403
0x245A,9307,PZIT-W208D_MOS1,,Signal Tag,558,float 32, , ,Digital,ON,OFF,Variable #:405
0x245C,9309,PZIT-W207D_CH,,Signal Tag,559,float 32,,0,Analog, , ,Block 1999  Output 1
0x245E,9311,PZIT-W207D_CH_F,Channel Fail,Signal Tag,560,float 32, , ,Digital,ON,OFF,Block 2013  Output 1
0x2460,9313,PZIT-W207D_D_F,Discrepancy Fail,Signal Tag,561,float 32, , ,Digital,ON,OFF,Block 2018  Output 1
0x2462,9315,PZIT-W207D_FO,First Out,Signal Tag,562,float 32, , ,Digital,ON,OFF,Block 3665  Output 1
0x2464,9317,PZIT-W207D_STO,Startup Override,Signal Tag,563,float 32, , ,Digital,ON,OFF,Block 2021  Output 1
0x2466,9319,PZIT-W207D_HH,Alarm High High,Signal Tag,564,float 32, , ,Digital,ON,OFF,Block 2006  Output 1
0x2468,9321,PZIT-W207D_LL,Alarm Low Low,Signal Tag,565,float 32, , ,Digital,ON,OFF,Block 2010  Output 1
0x246A,9323,PZIT-W207D_RAW,,Signal Tag,566,float 32,barg,3,Analog, , ,Block 1998  Output 6
0x246C,9325,PZIT-W207D_V,Analog Value,Signal Tag,567,float 32,,0,Analog, , ,Variable #:406
0x246E,9327,PZIT-W207D_F,,Signal Tag,568,float 32, , ,Digital,ON,OFF,Block 2011  Output 1
0x2470,9329,PZIT-W207D_R,Alarm Reset,Signal Tag,569,float 32, , ,Digital,ON,OFF,Variable #:412
0x2472,9331,PZIT-W207D_MOS1,,Signal Tag,570,float 32, , ,Digital,ON,OFF,Variable #:414
0x2474,9333,PZIT-606_CH,,Signal Tag,571,float 32,,0,Analog, , ,Block 2048  Output 1
0x2476,9335,PZIT-606_CH_F,Channel Fail,Signal Tag,572,float 32, , ,Digital,ON,OFF,Block 2062  Output 1
0x2478,9337,PZIT-606_D_F,Discrepancy Fail,Signal Tag,573,float 32, , ,Digital,ON,OFF,Block 2067  Output 1
0x247A,9339,PZIT-606_FO,First Out,Signal Tag,574,float 32, , ,Digital,ON,OFF,Block 3745  Output 1
0x247C,9341,PZIT-606_STO,Startup Override,Signal Tag,575,float 32, , ,Digital,ON,OFF,Block 2070  Output 1
0x247E,9343,PZIT-606_HH,Alarm High High,Signal Tag,576,float 32, , ,Digital,ON,OFF,Block 2055  Output 1
0x2480,9345,PZIT-606_LL,Alarm Low Low,Signal Tag,577,float 32, , ,Digital,ON,OFF,Block 2059  Output 1
0x2482,9347,PZIT-606_RAW,,Signal Tag,578,float 32,barg,3,Analog, , ,Block 2047  Output 6
0x2484,9349,PZIT-606_V,Analog Value,Signal Tag,579,float 32,,0,Analog, , ,Variable #:415
0x2486,9351,PZIT-606_F,,Signal Tag,580,float 32, , ,Digital,ON,OFF,Block 2060  Output 1
0x2488,9353,PZIT-606_R,Alarm Reset,Signal Tag,581,float 32, , ,Digital,ON,OFF,Variable #:421
0x248A,9355,PZIT-606_MOS1,,Signal Tag,582,float 32, , ,Digital,ON,OFF,Variable #:423
0x248C,9357,PZIT-608_CH,,Signal Tag,583,float 32,,0,Analog, , ,Block 2073  Output 1
0x248E,9359,PZIT-608_CH_F,Channel Fail,Signal Tag,584,float 32, , ,Digital,ON,OFF,Block 2087  Output 1
0x2490,9361,PZIT-608_D_F,Discrepancy Fail,Signal Tag,585,float 32, , ,Digital,ON,OFF,Block 2092  Output 1
0x2492,9363,PZIT-608_FO,First Out,Signal Tag,586,float 32, , ,Digital,ON,OFF,Block 3750  Output 1
0x2494,9365,PZIT-608_STO,Startup Override,Signal Tag,587,float 32, , ,Digital,ON,OFF,Block 2095  Output 1
0x2496,9367,PZIT-608_HH,Alarm High High,Signal Tag,588,float 32, , ,Digital,ON,OFF,Block 2080  Output 1
0x2498,9369,PZIT-608_LL,Alarm Low Low,Signal Tag,589,float 32, , ,Digital,ON,OFF,Block 2084  Output 1
0x249A,9371,PZIT-608_RAW,,Signal Tag,590,float 32,barg,3,Analog, , ,Block 2072  Output 6
0x249C,9373,PZIT-608_V,Analog Value,Signal Tag,591,float 32,,0,Analog, , ,Variable #:424
0x249E,9375,PZIT-608_F,,Signal Tag,592,float 32, , ,Digital,ON,OFF,Block 2085  Output 1
0x24A0,9377,PZIT-608_R,Alarm Reset,Signal Tag,593,float 32, , ,Digital,ON,OFF,Variable #:430
0x24A2,9379,PZIT-608_MOS1,,Signal Tag,594,float 32, , ,Digital,ON,OFF,Variable #:432
0x24A4,9381,PZIT-613_CH,,Signal Tag,595,float 32,,0,Analog, , ,Block 2098  Output 1
0x24A6,9383,PZIT-613_CH_F,Channel Fail,Signal Tag,596,float 32, , ,Digital,ON,OFF,Block 2112  Output 1
0x24A8,9385,PZIT-613_D_F,Discrepancy Fail,Signal Tag,597,float 32, , ,Digital,ON,OFF,Block 2117  Output 1
